GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-1627827-1630560-,D. Finney-Smith - C. Thomas,1610612751,BKN,13,4,9,0.308,25.6,21.2,44.5,0.477,8.4,21.8,0.385,9.7,11.6,0.834,3.9,15.2,19.2,14.2,7.3,4.1,1.9,2.5,11.8,9.8,60.5,1.4,2613,2894,3011,3808,69,113,108,1747,24,25,1346,62,94,975,559,185,233,85,5244,147,425,5199,5322,92,81,1198,999700
Lineups,-203081-1628398-,D. Lillard - K. Kuzma,1610612749,MIL,17,9,8,0.529,25.6,21.6,47.2,0.457,7.7,21.6,0.356,10.8,13.0,0.833,5.1,19.6,24.7,13.2,7.2,3.1,2.1,2.1,8.5,10.3,61.7,-1.5,2214,1851,2828,2088,71,97,67,2683,56,29,2449,21,36,1070,199,18,38,138,5235,429,298,5007,5164,59,72,3624,1305170
Lineups,-1627734-1628370-,D. Sabonis - M. Monk,1610612758,SAC,59,34,25,0.576,25.6,23.6,48.9,0.482,6.4,18.3,0.349,9.9,11.8,0.84,6.2,17.7,23.9,15.3,7.1,4.1,2.1,2.5,10.1,9.8,63.4,1.9,283,296,4814,1836,70,49,47,1500,173,137,2727,52,84,907,68,67,57,46,5223,146,297,5180,5282,85,58,961,4532365
Lineups,-201950-1628369-,J. Holiday - J. Tatum,1610612738,BOS,56,42,14,0.75,25.4,22.0,47.4,0.464,9.5,25.3,0.374,8.5,10.8,0.788,5.1,18.6,23.7,14.3,6.3,3.9,3.1,2.0,8.0,9.3,62.0,5.0,351,100,3884,746,72,81,62,2380,5,5,1763,142,139,2203,206,46,63,83,5105,200,40,4998,5121,131,70,202,4270735
Lineups,-202681-1629023-,K. Irving - P. Washington,1610612742,DAL,38,24,14,0.632,25.4,23.3,48.5,0.48,7.8,19.8,0.394,9.2,11.6,0.795,6.9,17.9,24.8,13.8,7.3,4.2,3.9,2.8,10.2,9.5,63.5,3.8,877,603,3884,1392,73,51,53,1613,49,68,1118,93,99,2008,24,62,35,110,5245,125,5,5248,5292,111,55,335,2893265
Lineups,-203468-1627742-,C. McCollum - B. Ingram,1610612740,NOP,6,3,3,0.5,25.3,22.5,46.3,0.486,4.8,14.7,0.33,7.8,10.5,0.746,4.8,16.8,21.7,12.8,7.5,5.5,3.2,3.3,10.5,8.8,57.7,-3.2,3584,3195,1421,2195,75,71,79,1368,508,346,3439,204,161,3460,268,98,115,154,5263,17,34,5313,5308,172,110,4632,455905
Lineups,-1627832-1630224-,F. VanVleet - J. Green,1610612745,HOU,60,41,19,0.683,25.3,21.8,48.7,0.447,6.5,18.8,0.344,9.1,12.0,0.762,7.0,16.8,23.8,11.8,6.7,4.4,2.4,2.9,9.7,10.4,59.2,1.6,261,114,4436,1022,74,88,51,3097,158,106,2875,96,68,2975,10,98,58,241,5157,99,188,5265,5247,56,96,1097,4562490
Lineups,-1628374-1631117-,L. Markkanen - W. Kessler,1610612762,UTA,38,8,30,0.211,25.3,21.8,47.1,0.462,7.6,20.9,0.365,9.1,11.6,0.778,7.9,18.7,26.6,13.7,9.5,3.0,2.9,3.4,9.4,10.1,60.2,-2.8,877,2019,5073,4292,76,89,70,2449,60,41,2082,104,93,2503,4,44,9,111,5324,438,71,5317,5233,71,86,4427,2885635
Lineups,-203076-1629060-,A. Davis - R. Hachimura,1610612747,LAL,36,19,17,0.528,25.2,21.1,44.1,0.479,5.8,15.5,0.371,9.5,12.2,0.783,4.7,17.9,22.6,14.3,7.4,4.1,2.9,2.4,8.3,10.5,57.5,-0.5,950,871,4262,2101,78,118,116,1640,275,277,1871,75,57,2369,302,63,88,82,5257,155,75,5152,5139,51,111,2759,2718795
Lineups,-1628997-1630178-,C. Martin - T. Maxey,1610612755,PHI,25,11,14,0.44,25.2,19.4,44.5,0.436,6.8,19.3,0.353,10.5,13.6,0.776,5.3,14.4,19.7,10.9,6.9,5.7,2.4,2.8,10.4,11.3,56.1,-2.9,1558,1599,3884,2938,77,183,109,3612,127,87,2584,31,21,2600,169,242,207,324,5197,14,173,5260,5303,22,128,4475,1888870
Lineups,-1627759-1628369-,J. Brown - J. Tatum,1610612738,BOS,56,40,16,0.714,25.2,22.4,47.3,0.473,9.2,24.2,0.379,8.6,10.9,0.789,5.3,18.4,23.6,14.3,6.2,3.4,3.2,1.9,8.6,9.3,62.5,4.3,351,137,4143,907,79,74,63,1912,7,8,1530,135,135,2189,168,52,64,77,5089,306,37,4872,5170,134,65,248,4228740
Lineups,-202681-203076-,K. Irving - A. Davis,1610612742,DAL,1,1,0,1.0,25.2,24.0,49.0,0.49,7.0,13.0,0.538,9.0,11.0,0.818,7.0,16.0,23.0,15.0,1.0,0.0,10.0,3.0,5.0,8.0,64.0,4.0,4883,4024,1,1,80,44,44,1211,104,514,163,107,124,1319,10,140,83,54,523,4890,1,5280,4280,253,47,267,75500
Lineups,-101108-1641705-,C. Paul - V. Wembanyama,1610612759,SAS,46,21,25,0.457,25.1,22.1,46.6,0.475,8.1,22.9,0.356,8.7,10.6,0.818,5.3,18.1,23.3,16.1,6.8,4.1,3.7,2.1,7.0,9.6,61.1,3.9,601,758,4814,2809,82,78,76,1834,32,17,2469,130,154,1366,172,58,71,30,5182,143,8,5025,4927,106,77,317,3457075
Lineups,-1629008-1631128-,M. Porter Jr. - C. Braun,1610612743,DEN,75,45,30,0.6,25.1,24.8,46.9,0.53,6.7,16.3,0.409,9.1,11.7,0.779,5.8,17.5,23.3,17.7,7.0,4.0,2.2,2.6,7.9,9.4,65.5,4.5,23,56,5073,1599,81,30,73,418,133,225,775,99,86,2492,105,71,73,7,5208,163,253,5228,5101,126,35,228,5646635
Lineups,-202681-1629029-,K. Irving - L. Dončić,1610612742,DAL,20,12,8,0.6,25.0,23.7,47.3,0.502,7.5,19.8,0.376,8.6,11.6,0.745,5.9,17.5,23.4,13.3,6.9,4.8,2.5,2.1,10.0,9.8,63.5,5.8,1941,1467,2828,1599,83,47,66,776,67,69,1635,136,100,3488,94,76,70,135,5188,65,136,5002,5272,94,57,110,1502840
Lineups,-1626153-1628404-,D. Wright - J. Hart,1610612752,NYK,6,4,2,0.667,24.9,22.3,45.2,0.494,6.0,14.8,0.404,8.5,10.0,0.85,7.0,14.0,21.0,14.3,8.3,5.2,1.7,2.5,9.2,8.8,59.2,0.0,3584,2894,986,1047,85,76,99,1083,222,333,837,142,196,772,10,265,147,78,5306,32,610,5184,5219,172,95,2204,447680
Lineups,-201950-1627759-,J. Holiday - J. Brown,1610612738,BOS,49,37,12,0.755,24.9,21.7,46.7,0.465,8.7,23.5,0.372,8.5,10.8,0.788,4.9,18.7,23.6,14.4,5.8,3.7,3.1,2.0,7.9,9.4,60.7,4.2,513,211,3591,745,84,91,75,2294,15,11,1847,146,140,2206,257,43,67,73,5004,240,38,4999,5083,124,80,255,3660815
Lineups,-1630529-1630530-,H. Jones - T. Murphy III,1610612740,NOP,14,3,11,0.214,24.8,21.5,45.6,0.471,6.1,17.9,0.343,10.2,11.9,0.856,5.2,15.4,20.6,13.9,7.6,4.9,3.0,2.4,9.4,9.6,59.4,-1.1,2520,3195,3419,4274,86,99,93,1997,201,151,2925,39,73,739,182,176,161,105,5274,54,48,5167,5231,105,93,3397,1041805
Lineups,-201142-203078-,K. Durant - B. Beal,1610612756,PHX,42,20,22,0.476,24.8,21.3,42.1,0.507,6.5,16.9,0.387,8.9,11.0,0.807,3.3,17.2,20.5,14.2,8.0,3.6,2.5,1.6,9.9,9.6,58.1,-3.8,740,814,4623,2687,88,110,157,684,149,203,1307,120,124,1595,862,85,168,86,5287,248,136,4562,5269,108,102,4820,3120515
Lineups,-204001-1628401-,K. Porziņģis - D. White,1610612738,BOS,38,28,10,0.737,24.8,21.1,46.0,0.459,8.7,24.2,0.36,8.8,11.1,0.789,4.8,18.8,23.6,14.3,6.4,3.1,3.0,1.7,7.7,10.3,59.7,2.7,877,471,3223,848,87,116,84,2589,16,7,2297,124,120,2186,275,36,66,79,5121,418,48,4705,5053,61,91,623,2826860
Lineups,-203952-1629639-,A. Wiggins - T. Herro,1610612748,MIA,16,6,10,0.375,24.7,21.1,43.7,0.484,6.4,17.3,0.373,7.5,9.6,0.779,4.6,16.3,20.9,12.8,7.4,4.3,2.4,1.6,7.9,8.0,56.2,-0.1,2322,2416,3223,3357,95,117,123,1440,163,185,1783,244,229,2483,325,122,150,155,5259,114,159,4626,5088,253,127,2455,1183860
Lineups,-1629661-1630560-,C. Johnson - C. Thomas,1610612751,BKN,24,8,16,0.333,24.7,20.4,43.9,0.464,7.8,20.6,0.378,9.8,11.5,0.845,4.5,14.8,19.3,13.6,6.6,3.6,1.8,2.5,10.7,9.8,58.3,-2.1,1622,2019,4143,3545,90,142,119,2349,50,45,1585,59,102,841,337,211,225,117,5151,262,504,5200,5316,94,101,4119,1779465
Lineups,-1630532-1631094-,F. Wagner - P. Banchero,1610612753,ORL,40,20,20,0.5,24.7,20.4,44.3,0.461,5.6,16.9,0.333,9.4,11.9,0.794,5.3,16.6,21.9,11.8,6.9,4.2,2.7,2.4,10.1,10.3,55.9,1.8,801,814,4497,2195,91,141,113,2520,298,201,3373,81,76,2054,173,109,107,238,5188,134,108,5147,5281,62,133,1017,2964890
Lineups,-202710-203110-,J. Butler III - D. Green,1610612744,GSW,30,23,7,0.767,24.7,20.5,43.9,0.467,8.0,21.3,0.377,11.2,13.2,0.846,5.3,16.0,21.3,15.7,7.2,6.0,2.1,2.6,8.3,10.8,60.2,5.1,1216,646,2611,727,89,140,117,2232,37,32,1626,11,31,833,165,138,136,34,5231,5,293,5218,5143,33,87,165,2225020
Lineups,-202331-1626162-,P. George - K. Oubre Jr.,1610612755,PHI,38,14,24,0.368,24.7,20.7,45.0,0.46,6.8,19.0,0.359,9.1,11.2,0.806,5.0,15.7,20.7,11.9,6.8,5.8,2.1,2.3,9.3,9.7,57.2,-0.2,877,1247,4755,3414,93,133,103,2569,125,98,2312,104,116,1645,216,155,157,229,5169,9,308,5133,5226,102,115,2546,2814315
Lineups,-203497-1630183-,R. Gobert - J. McDaniels,1610612750,MIN,72,43,29,0.597,24.7,20.7,44.4,0.466,7.1,18.9,0.377,8.0,10.4,0.764,6.2,17.5,23.7,12.7,7.8,4.2,2.6,2.3,8.8,9.5,56.5,2.0,44,85,5033,1698,92,132,111,2257,89,102,1618,198,165,2928,61,75,62,168,5281,132,119,5104,5182,115,124,857,5336010
Lineups,-1629639-1630558-,T. Herro - D. Mitchell,1610612748,MIA,26,10,16,0.385,24.7,21.7,43.2,0.502,6.0,16.2,0.372,7.8,9.6,0.819,4.3,16.0,20.3,13.3,6.3,4.6,2.3,2.2,7.0,7.7,57.2,3.1,1485,1717,4143,3308,94,93,133,774,219,234,1828,203,234,1300,377,147,174,134,5110,73,215,5073,4918,283,116,482,1924955
Lineups,-1628392-1631114-,I. Hartenstein - J. Williams,1610612760,OKC,49,41,8,0.837,24.6,23.4,46.9,0.498,6.0,15.8,0.377,8.4,10.2,0.823,5.5,17.6,23.1,14.2,6.4,5.3,2.7,2.5,9.5,9.2,61.2,5.7,513,114,2828,504,97,50,72,985,243,263,1603,149,178,1229,137,68,81,88,5120,30,95,5183,5238,141,76,116,3611480
Lineups,-2544-1629029-,L. James - L. Dončić,1610612747,LAL,23,15,8,0.652,24.6,21.8,43.8,0.497,7.7,20.2,0.381,9.6,12.3,0.78,5.0,17.0,22.1,13.7,7.2,4.1,2.3,1.7,8.7,8.9,60.8,1.0,1699,1153,2828,1278,96,86,120,1014,57,58,1491,71,55,2461,214,87,100,114,5234,143,233,4721,5181,169,79,1381,1700545
Lineups,-203468-1627749-,C. McCollum - D. Murray,1610612740,NOP,31,9,22,0.29,24.5,21.2,46.2,0.458,6.1,17.6,0.349,9.5,12.4,0.769,6.0,15.3,21.3,12.7,7.3,4.9,3.0,2.5,9.5,9.4,58.0,-4.2,1159,1851,4623,3899,100,115,83,2634,203,163,2732,74,52,2791,76,181,139,160,5240,50,69,5203,5239,127,104,4900,2274655
Lineups,-1626162-1629656-,K. Oubre Jr. - Q. Grimes,1610612755,PHI,13,2,11,0.154,24.5,20.8,46.8,0.445,5.8,18.9,0.309,9.0,11.0,0.818,6.2,13.9,20.1,12.2,6.4,5.0,2.4,2.8,9.0,9.5,56.5,-5.9,2613,3541,3419,4558,98,128,74,3194,261,101,3904,107,124,1319,67,274,188,205,5117,41,182,5262,5197,121,123,5133,956635
Lineups,-204001-1627759-,K. Porziņģis - J. Brown,1610612738,BOS,33,23,10,0.697,24.5,21.9,45.7,0.479,8.4,22.3,0.377,8.3,10.7,0.779,4.3,18.8,23.1,14.6,5.8,3.2,3.3,1.6,8.0,10.1,60.5,3.3,1056,646,3223,983,99,84,92,1645,23,20,1604,155,146,2493,403,35,79,65,5000,377,30,4566,5110,70,83,424,2422815
Lineups,-203924-1629028-,J. Grant - D. Ayton,1610612757,POR,28,13,15,0.464,24.4,19.9,46.3,0.43,5.6,17.9,0.313,7.5,9.4,0.795,6.3,16.3,22.6,11.8,7.6,3.9,2.4,2.9,9.0,8.6,52.9,-6.7,1343,1349,4016,2762,101,164,82,3808,301,151,3824,250,256,2021,53,121,87,237,5269,193,163,5270,5194,189,185,5204,2053395
Lineups,-203924-1641739-,J. Grant - T. Camara,1610612757,POR,45,20,25,0.444,24.4,19.7,45.5,0.433,6.7,19.3,0.345,8.6,10.7,0.807,6.4,15.8,22.2,12.1,8.0,4.2,2.8,2.8,9.8,9.8,54.7,-3.3,635,814,4814,2881,102,173,95,3727,136,82,2845,132,145,1604,47,151,96,214,5287,120,86,5250,5256,90,156,4662,3295245
Lineups,-203501-1630595-,T. Hardaway Jr. - C. Cunningham,1610612765,DET,66,36,30,0.545,24.4,22.7,45.3,0.5,5.9,15.9,0.37,8.6,11.0,0.786,5.6,17.0,22.5,13.8,7.6,3.9,2.5,2.5,9.8,9.3,59.8,1.3,130,239,5073,2012,103,67,98,790,255,255,1892,134,130,2268,132,90,89,109,5268,192,156,5201,5258,137,90,1268,4828740
Lineups,-1628415-1630578-,D. Brooks - A. Sengun,1610612745,HOU,72,49,23,0.681,24.3,21.1,46.3,0.455,6.3,17.4,0.36,8.5,11.5,0.741,6.4,17.0,23.4,12.0,6.3,4.2,2.3,2.9,9.3,9.8,56.9,3.3,44,29,4691,1030,105,120,79,2772,189,170,2302,142,106,3554,45,92,69,219,5107,124,220,5277,5224,89,120,442,5247525
Lineups,-203954-1630178-,J. Embiid - T. Maxey,1610612755,PHI,16,8,8,0.5,24.3,19.1,42.6,0.449,5.6,18.3,0.308,11.3,13.1,0.862,4.6,16.1,20.7,12.6,7.4,5.7,2.3,2.1,8.1,11.1,55.2,-1.4,2322,2019,2828,2195,104,200,146,3015,298,138,3913,7,33,669,325,133,156,174,5259,13,235,5012,5130,25,149,3602,1166475
Lineups,-202691-1629029-,K. Thompson - L. Dončić,1610612742,DAL,21,12,9,0.571,24.2,23.0,45.8,0.502,7.5,19.3,0.387,7.5,10.0,0.756,6.0,17.0,22.9,13.7,6.0,4.1,2.7,2.0,9.9,8.8,60.9,5.4,1859,1467,3011,1843,107,57,91,777,64,82,1316,239,204,3130,90,94,85,115,5040,136,101,4902,5267,175,78,139,1523080
Lineups,-1626192-1631250-,P. Connaughton - P. Nance,1610612749,MIL,2,2,0,1.0,24.2,21.5,40.5,0.531,9.0,20.5,0.439,10.5,13.0,0.808,3.0,15.0,18.0,14.0,8.0,3.0,2.0,1.5,6.5,9.5,62.5,4.0,4546,3541,1,1,106,99,195,407,11,46,468,32,36,1576,1071,202,296,96,5287,444,344,4433,4830,117,66,267,145400
Lineups,-1628368-1641705-,D. Fox - V. Wembanyama,1610612759,SAS,5,2,3,0.4,24.1,21.4,45.4,0.471,6.2,18.6,0.333,8.0,10.2,0.784,5.0,15.2,20.2,16.0,4.8,5.2,2.4,1.4,7.8,8.8,57.0,-1.2,3778,3541,1421,3181,108,105,97,1983,195,121,3159,179,182,2327,216,190,183,31,4735,31,173,4302,5075,177,119,3427,361415
Lineups,-202681-1631108-,K. Irving - M. Christie,1610612742,DAL,11,5,6,0.455,24.1,21.0,44.9,0.468,6.7,17.9,0.376,9.8,11.9,0.824,5.1,14.5,19.5,12.4,5.4,5.0,3.7,2.8,8.2,10.0,58.5,1.6,2868,2651,2374,2816,109,124,104,2170,129,153,1653,57,74,1191,205,238,217,193,4912,41,6,5254,5136,74,98,1085,794335
Lineups,-201942-1628370-,D. DeRozan - M. Monk,1610612758,SAC,63,35,28,0.556,24.0,22.4,45.9,0.487,6.0,16.6,0.365,9.5,11.3,0.842,5.8,16.3,22.0,13.6,6.1,3.7,2.1,2.3,9.3,9.5,60.3,2.9,189,265,4989,1950,111,73,87,1306,214,214,2078,77,115,871,104,124,101,119,5072,237,311,5119,5225,122,85,586,4532060
Lineups,-1626167-1629614-,M. Turner - A. Nembhard,1610612754,IND,57,38,19,0.667,24.0,21.7,43.7,0.496,7.0,18.2,0.386,8.4,10.5,0.795,3.8,17.2,21.0,15.1,6.0,4.0,2.9,1.9,8.6,9.2,58.8,4.5,327,180,4436,1047,110,92,122,1031,103,139,1332,153,158,2000,601,84,146,51,5034,165,76,4895,5168,145,97,227,4106230
Lineups,-1641731-1642259-,B. Coulibaly - A. Sarr,1610612764,WAS,45,8,37,0.178,23.9,19.2,45.0,0.426,7.0,21.0,0.336,7.3,9.7,0.748,4.5,16.6,21.1,12.4,7.8,4.3,2.9,2.6,9.9,8.3,52.7,-8.0,635,2019,5237,4463,112,192,102,3932,99,39,3132,273,219,3423,347,108,143,192,5280,110,72,5206,5268,224,189,5259,3231130
Lineups,-1630224-1630578-,J. Green - A. Sengun,1610612745,HOU,76,52,24,0.684,23.9,21.3,46.3,0.46,6.0,17.3,0.35,8.4,11.2,0.75,6.8,16.4,23.2,11.9,6.4,4.1,2.2,2.9,8.8,9.7,57.0,2.5,19,14,4755,1015,113,112,81,2575,218,184,2703,150,117,3218,28,117,76,229,5111,140,247,5276,5188,102,118,679,5448360
Lineups,-201939-203952-,S. Curry - A. Wiggins,1610612744,GSW,37,17,20,0.459,23.9,21.1,45.5,0.463,7.9,20.6,0.384,7.4,10.1,0.731,5.8,17.5,23.3,15.0,7.4,4.1,2.4,2.8,9.6,8.8,57.4,0.3,911,977,4497,2794,114,122,96,2421,46,44,1401,255,186,3750,102,73,74,52,5250,139,196,5259,5245,181,112,2010,2650050
Lineups,-203932-203999-,A. Gordon - N. Jokić,1610612743,DEN,47,31,16,0.66,23.8,24.0,44.4,0.541,6.5,16.1,0.405,9.3,12.0,0.78,5.3,17.0,22.3,17.0,6.9,4.0,1.8,2.2,8.0,10.1,63.9,7.1,572,384,4143,1247,116,43,110,342,152,241,824,85,70,2472,166,91,95,17,5201,161,507,5072,5110,72,49,55,3357650
Lineups,-201935-202695-,J. Harden - K. Leonard,1610612746,LAC,37,26,11,0.703,23.8,22.9,43.3,0.528,5.9,14.9,0.396,7.8,9.6,0.814,4.5,17.1,21.6,15.0,6.3,5.1,2.3,1.7,7.8,8.5,59.4,7.1,911,536,3419,952,115,59,130,432,256,326,1080,215,235,1439,335,86,118,52,5108,36,230,4724,5070,196,92,56,2645540
Lineups,-1627751-1629628-,J. Poeltl - R. Barrett,1610612761,TOR,43,16,27,0.372,23.8,21.6,44.7,0.484,5.2,14.4,0.361,7.1,10.0,0.711,5.4,16.9,22.3,14.8,7.7,3.9,2.2,3.0,10.2,8.9,55.6,-1.4,701,1063,4941,3402,117,95,107,1419,385,374,2237,287,193,4011,156,96,94,60,5279,199,279,5278,5291,168,141,3566,3071345
Lineups,-203078-1626164-,B. Beal - D. Booker,1610612756,PHX,48,21,27,0.438,23.7,20.6,42.0,0.491,6.4,17.8,0.362,8.0,9.7,0.827,3.8,16.1,19.9,13.7,7.0,3.6,2.2,1.5,9.8,8.8,55.7,-3.7,545,758,4941,2946,119,135,161,1180,165,159,2233,177,215,1150,619,133,198,112,5209,254,260,4433,5254,179,139,4789,3417220
Lineups,-202710-1629639-,J. Butler III - T. Herro,1610612748,MIA,24,13,11,0.542,23.7,20.8,43.5,0.478,7.6,19.2,0.397,9.2,11.7,0.786,5.4,16.0,21.4,14.1,5.5,3.5,1.5,2.3,7.3,9.2,58.4,2.9,1622,1349,3419,2046,118,130,125,1714,61,90,1058,94,88,2270,155,137,133,90,4934,284,760,5113,5003,143,100,591,1709990
Lineups,-203944-1630183-,J. Randle - J. McDaniels,1610612750,MIN,69,44,25,0.638,23.7,19.9,42.2,0.472,7.0,18.6,0.375,8.4,10.9,0.777,5.5,16.6,22.1,12.3,7.0,3.8,2.4,2.0,8.6,9.4,55.2,1.5,85,70,4814,1349,120,160,155,1966,116,127,1661,148,136,2580,136,112,98,201,5218,220,171,4915,5169,125,147,1131,4903500
Lineups,-203484-1630532-,K. Caldwell-Pope - F. Wagner,1610612753,ORL,57,32,25,0.561,23.7,19.5,41.8,0.467,5.2,16.2,0.323,9.0,11.0,0.821,4.7,15.4,20.1,11.7,6.6,4.4,2.8,1.8,9.8,10.0,53.3,2.5,327,350,4814,1939,121,177,166,2201,381,236,3608,107,131,1267,298,171,185,243,5145,102,79,4825,5255,74,179,706,4045775
Lineups,-1629656-1630178-,Q. Grimes - T. Maxey,1610612755,PHI,9,1,8,0.111,23.7,20.1,45.1,0.446,6.1,19.2,0.318,9.9,11.8,0.84,5.7,13.7,19.3,11.2,5.4,4.4,2.0,2.6,7.9,9.8,56.2,-8.3,3148,4024,2828,4681,122,155,100,3160,205,89,3714,50,83,918,118,299,225,281,4922,98,344,5206,5092,90,126,5271,638675
Lineups,-201939-203110-,S. Curry - D. Green,1610612744,GSW,60,37,23,0.617,23.7,21.6,44.3,0.486,8.0,20.9,0.385,8.9,11.1,0.801,5.5,16.3,21.8,16.1,7.2,5.1,2.4,2.8,8.8,9.3,60.0,4.0,261,211,4691,1502,123,98,114,1332,37,42,1349,122,121,1748,139,127,112,29,5229,37,183,5246,5187,139,88,311,4257360
Lineups,-203924-1629014-,J. Grant - A. Simons,1610612757,POR,43,19,24,0.442,23.6,18.3,43.9,0.417,6.2,19.2,0.324,8.3,10.6,0.781,5.7,16.2,21.9,10.7,7.0,3.7,3.0,2.8,9.1,9.1,51.1,-4.6,701,871,4755,2933,125,242,118,4157,193,92,3590,160,157,2442,109,131,105,342,5219,225,45,5249,5214,151,219,4961,3039785
Lineups,-1627751-1641711-,J. Poeltl - G. Dick,1610612761,TOR,41,13,28,0.317,23.6,21.4,44.4,0.482,5.3,15.0,0.355,7.0,9.5,0.737,5.6,16.0,21.6,14.6,7.5,3.7,2.4,3.1,10.2,8.4,55.1,-2.5,767,1349,4989,3783,124,107,112,1512,356,302,2490,321,248,3628,127,140,119,64,5261,227,158,5303,5293,210,150,4282,2903790
Lineups,-1630288-1630658-,J. Dowtin Jr. - C. Castleton,1610612755,PHI,2,1,1,0.5,23.5,21.5,46.0,0.467,7.0,17.0,0.412,13.5,19.0,0.711,10.0,15.5,25.5,10.5,7.5,4.0,3.5,2.0,8.5,14.5,63.5,6.0,4546,4024,393,2195,126,99,85,2177,104,196,714,2,1,4012,1,165,22,359,5263,165,15,4916,5161,1,56,85,140950
Lineups,-1627783-1630169-,P. Siakam - T. Haliburton,1610612754,IND,72,45,27,0.625,23.5,21.4,43.4,0.493,7.1,18.4,0.386,8.1,10.3,0.786,4.2,15.8,20.1,14.9,5.7,3.9,2.7,1.8,8.4,9.2,58.0,3.7,44,56,4941,1429,127,104,129,1125,91,130,1328,171,169,2260,408,152,189,59,4988,191,99,4827,5149,142,103,340,5071370
Lineups,-203932-1627750-,A. Gordon - J. Murray,1610612743,DEN,39,25,14,0.641,23.4,23.1,43.8,0.526,5.9,15.4,0.385,9.2,11.5,0.805,5.2,16.6,21.8,15.6,6.5,3.7,1.7,2.3,7.6,9.8,61.3,5.0,835,565,3884,1334,129,56,121,443,250,284,1348,91,108,1659,184,111,110,38,5140,226,592,5125,5038,88,74,203,2737700
Lineups,-1630595-1631105-,C. Cunningham - J. Duren,1610612765,DET,66,37,29,0.561,23.4,22.0,43.3,0.509,5.7,14.9,0.378,8.2,10.5,0.774,5.6,16.4,22.0,13.5,7.6,4.0,2.5,2.5,9.8,9.0,57.9,1.5,130,211,5033,1944,128,80,131,635,291,323,1569,170,159,2650,130,119,102,125,5273,160,148,5177,5257,160,106,1134,4634410
Lineups,-1629029-1629060-,L. Dončić - R. Hachimura,1610612747,LAL,15,10,5,0.667,23.4,21.9,42.7,0.514,8.1,20.5,0.394,8.1,10.7,0.756,5.2,16.6,21.8,12.8,6.8,3.9,1.6,1.5,7.9,8.1,60.0,6.3,2432,1717,2092,1047,130,82,142,577,35,48,1122,175,151,3121,185,113,111,157,5174,198,671,4521,5103,239,88,77,1051835
Lineups,-1629014-1641739-,A. Simons - T. Camara,1610612757,POR,67,25,42,0.373,23.3,19.1,43.5,0.441,6.5,18.9,0.341,8.0,10.1,0.786,6.2,15.4,21.6,11.2,7.3,3.8,2.4,2.3,8.9,9.5,52.7,-2.2,116,565,5289,3401,131,197,127,3401,160,100,2972,197,187,2255,63,175,123,285,5248,206,172,5121,5189,112,187,4146,4693235
Lineups,-1629684-1641706-,G. Williams - B. Miller,1610612766,CHA,12,5,7,0.417,23.3,19.9,43.3,0.461,9.2,21.8,0.421,7.7,9.1,0.844,5.3,16.0,21.3,13.1,7.3,4.3,2.2,2.3,10.2,9.3,56.7,2.0,2715,2651,2611,3072,133,161,132,2530,8,27,617,221,282,844,173,140,140,144,5246,110,274,5125,5286,130,122,857,838520
Lineups,-203954-1626162-,J. Embiid - K. Oubre Jr.,1610612755,PHI,17,7,10,0.412,23.3,18.7,41.6,0.449,5.1,17.2,0.294,9.6,10.9,0.882,4.2,15.5,19.7,12.2,6.8,5.4,2.1,1.9,8.9,10.1,52.1,-0.8,2214,2213,3223,3130,134,220,171,3024,414,187,4158,64,133,506,409,169,206,208,5177,23,327,4862,5191,68,198,3088,1187880
Lineups,-202695-1626181-,K. Leonard - N. Powell,1610612746,LAC,27,21,6,0.778,23.3,22.3,42.4,0.524,5.7,13.8,0.411,7.7,9.6,0.802,4.1,17.2,21.3,14.1,6.2,5.0,2.3,1.7,7.3,8.5,57.9,7.6,1409,758,2374,685,135,77,148,465,286,441,741,221,237,1725,454,83,136,93,5090,41,234,4752,4992,199,108,48,1883760
Lineups,-1630163-1641706-,L. Ball - B. Miller,1610612766,CHA,20,7,13,0.35,23.3,20.1,45.1,0.446,8.7,22.5,0.388,6.9,8.6,0.807,5.6,16.2,21.8,13.4,6.9,4.2,2.2,2.5,10.0,9.7,55.8,0.1,1941,2213,3741,3504,132,156,101,3170,17,19,1291,330,357,1605,133,129,112,132,5188,134,290,5184,5274,99,136,2186,1399215
